        5636
  42429  0.48391387E-02  -.47075459E-03  -.35158396E-02  -.80652311E+00  0.78459097E-01  0.58597325E+00
  42430  0.50096776E-02  -.47075459E-03  -.32682597E-02  -.83494626E+00  0.78459097E-01  0.54470994E+00
  42431  0.51675617E-02  -.47075459E-03  -.30124239E-02  -.86126027E+00  0.78459097E-01  0.50207064E+00
  42432  0.53123920E-02  -.47075459E-03  -.27489784E-02  -.88539865E+00  0.78459097E-01  0.45816306E+00
  42433  0.54438028E-02  -.47075459E-03  -.24785888E-02  -.90730045E+00  0.78459097E-01  0.41309813E+00
  42434  0.55614620E-02  -.47075459E-03  -.22019381E-02  -.92691032E+00  0.78459097E-01  0.36698968E+00
  42435  0.56650726E-02  -.47075459E-03  -.19197251E-02  -.94417874E+00  0.78459097E-01  0.31995417E+00
  42436  0.57543726E-02  -.47075459E-03  -.16326627E-02  -.95906208E+00  0.78459097E-01  0.27211044E+00
  42437  0.58291366E-02  -.47075459E-03  -.13414760E-02  -.97152275E+00  0.78459097E-01  0.22357933E+00
  42438  0.58891757E-02  -.47075459E-03  -.10469007E-02  -.98152927E+00  0.78459097E-01  0.17448344E+00
  42439  0.59343382E-02  -.47075459E-03  -.74968075E-03  -.98905635E+00  0.78459097E-01  0.12494679E+00
  42440  0.59645101E-02  -.47075459E-03  -.45056709E-03  -.99408500E+00  0.78459097E-01  0.75094513E-01
  42441  0.59796151E-02  -.47075459E-03  -.15031525E-03  -.99660250E+00  0.78459097E-01  0.25052541E-01
  42442  0.59796151E-02  -.47075459E-03  0.15031630E-03  -.99660249E+00  0.78459097E-01  -.25052716E-01
  42443  0.59645100E-02  -.47075459E-03  0.45056813E-03  -.99408499E+00  0.78459097E-01  -.75094687E-01
  42444  0.59343381E-02  -.47075459E-03  0.74968179E-03  -.98905633E+00  0.78459097E-01  -.12494696E+00
  42445  0.58891755E-02  -.47075459E-03  0.10469017E-02  -.98152924E+00  0.78459097E-01  -.17448361E+00
  42446  0.58291364E-02  -.47075459E-03  0.13414770E-02  -.97152271E+00  0.78459097E-01  -.22357950E+00
  42447  0.57543723E-02  -.47075459E-03  0.16326637E-02  -.95906204E+00  0.78459097E-01  -.27211061E+00
  42448  0.56650722E-02  -.47075459E-03  0.19197261E-02  -.94417869E+00  0.78459097E-01  -.31995434E+00
  42449  0.55614617E-02  -.47075459E-03  0.22019391E-02  -.92691026E+00  0.78459097E-01  -.36698984E+00
  42450  0.54438024E-02  -.47075459E-03  0.24785898E-02  -.90730038E+00  0.78459097E-01  -.41309829E+00
  42451  0.53123915E-02  -.47075459E-03  0.27489794E-02  -.88539857E+00  0.78459097E-01  -.45816322E+00
  42452  0.51675612E-02  -.47075459E-03  0.30124248E-02  -.86126018E+00  0.78459097E-01  -.50207079E+00
  42453  0.50096771E-02  -.47075459E-03  0.32682605E-02  -.83494616E+00  0.78459097E-01  -.54471008E+00
  42454  0.48391381E-02  -.47075459E-03  0.35158404E-02  -.80652300E+00  0.78459097E-01  -.58597339E+00
  42455  0.46563751E-02  -.47075459E-03  0.37545390E-02  -.77606250E+00  0.78459097E-01  -.62575648E+00
  42456  0.44618496E-02  -.47075459E-03  0.39837532E-02  -.74364159E+00  0.78459097E-01  -.66395886E+00
  42457  0.42560531E-02  -.47075459E-03  0.42029041E-02  -.70934217E+00  0.78459097E-01  -.70048401E+00
  42458  0.40395055E-02  -.47075459E-03  0.44114382E-02  -.67325090E+00  0.78459097E-01  -.73523968E+00
  42459  0.38127537E-02  -.47075459E-03  0.46088286E-02  -.63545894E+00  0.78459097E-01  -.76813808E+00
  42460  0.35763706E-02  -.47075459E-03  0.47945766E-02  -.59606175E+00  0.78459097E-01  -.79909609E+00
  42461  0.33309532E-02  -.47075459E-03  0.49682132E-02  -.55515886E+00  0.78459097E-01  -.82803551E+00
  42462  0.30771216E-02  -.47075459E-03  0.51292996E-02  -.51285359E+00  0.78459097E-01  -.85488325E+00
  42463  0.28155169E-02  -.47075459E-03  0.52774289E-02  -.46925281E+00  0.78459097E-01  -.87957147E+00
  42464  0.25467999E-02  -.47075459E-03  0.54122270E-02  -.42446665E+00  0.78459097E-01  -.90203782E+00
  42465  0.22716496E-02  -.47075459E-03  0.55333534E-02  -.37860825E+00  0.78459097E-01  -.92222555E+00
  42466  0.19907608E-02  -.47075459E-03  0.56405020E-02  -.33179346E+00  0.78459097E-01  -.94008365E+00
  42467  0.17048432E-02  -.47075459E-03  0.57334022E-02  -.28414053E+00  0.78459097E-01  -.95556702E+00
  42468  0.14146190E-02  -.47075459E-03  0.58118194E-02  -.23576983E+00  0.78459097E-01  -.96863655E+00
  42469  0.11208214E-02  -.47075459E-03  0.58755554E-02  -.18680356E+00  0.78459097E-01  -.97925921E+00
  42470  0.82419244E-03  -.47075459E-03  0.59244492E-02  -.13736540E+00  0.78459097E-01  -.98740818E+00
  42471  0.52548153E-03  -.47075459E-03  0.59583773E-02  -.87580253E-01  0.78459097E-01  -.99306287E+00
  42472  0.22544320E-03  -.47075459E-03  0.59772541E-02  -.37573867E-01  0.78459097E-01  -.99620900E+00
  42473  -.75164606E-04  -.47075459E-03  0.59810318E-02  0.12527434E-01  0.78459097E-01  -.99683862E+00
  42474  -.37558254E-03  -.47075459E-03  0.59697009E-02  0.62597090E-01  0.78459097E-01  -.99495014E+00
  42475  -.67505173E-03  -.47075459E-03  0.59432900E-02  0.11250862E+00  0.78459097E-01  -.99054832E+00
  42476  -.97281567E-03  -.47075459E-03  0.59018659E-02  0.16213594E+00  0.78459097E-01  -.98364430E+00
  42477  -.12681222E-02  -.47075459E-03  0.58455331E-02  0.21135370E+00  0.78459097E-01  -.97425550E+00
  42478  -.15602253E-02  -.47075459E-03  0.57744340E-02  0.26003755E+00  0.78459097E-01  -.96240565E+00
  42479  -.18483872E-02  -.47075459E-03  0.56887482E-02  0.30806453E+00  0.78459097E-01  -.94812468E+00
  42480  -.21318799E-02  -.47075459E-03  0.55886921E-02  0.35531331E+00  0.78459097E-01  -.93144867E+00
  42481  -.24099873E-02  -.47075459E-03  0.54745185E-02  0.40166454E+00  0.78459097E-01  -.91241973E+00
  42482  -.26820068E-02  -.47075459E-03  0.53465158E-02  0.44700113E+00  0.78459097E-01  -.89108594E+00
  42483  -.29472514E-02  -.47075459E-03  0.52050073E-02  0.49120855E+00  0.78459097E-01  -.86750120E+00
